"","log2FC","padj"
"AT1G80440",0.673166006997693,2.43073024689071e-06
"AT1G80450",-0.380382497458731,0.0241103752099008
"AT1G80530",-0.284728787195716,0.0224976613026819
"AT1G80610",-0.255621172553276,0.00845005681686064
"AT1G80660",0.835195502452231,1.22267257801516e-05
"AT1G80750",0.433869452567995,0.0124275409095713
"AT1G80780",0.29690723272883,0.0229817027668974
"AT1G80820",-0.410873287788674,6.65883212624263e-05
"AT2G00880",1.08763741514111,0.000376495708843761
"AT2G01140",-0.387502248435756,0.000297520951298632
"AT2G01350",-0.283286427675058,0.000846683751249069
"AT2G01550",0.9806040248135,4.3610798223737e-07
"AT2G01580",-0.829159797432787,0.0227562516609864
"AT2G01600",-0.173537199117663,0.033339022644365
"AT2G01670",-0.245921474669873,0.0364572420425306
"AT2G01818",-0.552409052366195,0.0478497333482625
"AT2G02050",-0.419782456294535,0.00264509020618374
